time_s,transmitter,receiver,source_mac,dest_mac,packet_name,packet_bytes
260.950276174,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2309",236
261.000075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.000229358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-462",136
261.010075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.020074675,uav3,uav1,0A-AA-00-00-00-06,0A-AA-00-00-00-04,"UavTelemetry-2310",236
261.020239854,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.030074736,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-2310",236
261.030338915,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.040074640,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.050074995,uav6,uav1,0A-AA-00-00-00-09,0A-AA-00-00-00-04,"UavTelemetry-2310",236
261.050258174,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2310",236
261.050412353,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-462",136
261.100075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.100229358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-462",136
261.100383033,uav1,uav3,0A-AA-00-00-00-04,0A-AA-00-00-00-06,"GcsCommand-462",136
261.110075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.120074675,uav3,uav1,0A-AA-00-00-00-06,0A-AA-00-00-00-04,"UavTelemetry-2311",236
261.120257854,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.130074739,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-2311",236
261.130284917,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.140074637,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.150074995,uav6,uav1,0A-AA-00-00-00-09,0A-AA-00-00-00-04,"UavTelemetry-2311",236
261.150240174,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2311",236
261.150421353,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-462",136
261.150602092,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-462",136
261.200075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2312",236
261.200264815,gateway,uav5,0A-AA-00-00-00-02,0A-AA-00-00-00-08,"GcsCommand-462",136
261.210075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2312",236
261.221446037,uav3,uav4,0A-AA-00-00-00-06,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.221446205,uav3,uav1,0A-AA-00-00-00-06,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.221446524,uav3,uav2,0A-AA-00-00-00-06,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.221446530,uav3,uav6,0A-AA-00-00-00-06,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.221446790,uav3,uav5,0A-AA-00-00-00-06,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.221562519,uav2,uav3,0A-AA-00-00-00-05,0A-AA-00-00-00-06,"aodv::Rrep",56
261.221751040,uav5,uav3,0A-AA-00-00-00-08,0A-AA-00-00-00-06,"aodv::Rrep",56
261.222658162,uav1,uav2,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222658218,uav1,uav5,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222658304,uav1,uav3,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222658370,uav1,uav4,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222658624,uav1,uav6,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222658808,uav1,gateway,0A-AA-00-00-00-04,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.222729986,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"aodv::Rrep",56
261.225379040,uav4,uav3,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225379040,uav4,uav6,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225379273,uav4,uav1,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225379273,uav4,uav2,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225379749,uav4,uav5,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225793211,uav6,uav4,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225793378,uav6,uav2,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225793698,uav6,uav1,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225793704,uav6,uav3,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.225793964,uav6,uav5,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.226303182,uav1,uav3,0A-AA-00-00-00-04,0A-AA-00-00-00-06,"aodv::Rrep",56
261.231659883,uav4,uav3,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.231659883,uav4,uav6,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.231660116,uav4,uav1,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.231660116,uav4,uav2,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.231660592,uav4,uav5,0A-AA-00-00-00-07,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.231785810,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"aodv::Rrep",56
261.231909825,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"aodv::Rrep",56
261.232034308,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"aodv::Rrep",56
261.232158323,uav6,uav4,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.232158491,uav6,uav2,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.232158810,uav6,uav1,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.232158816,uav6,uav3,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.232159076,uav6,uav5,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.232283232,uav2,uav4,0A-AA-00-00-00-05,0A-AA-00-00-00-07,"aodv::Rrep",56
261.240074635,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2312",236
261.250067549,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-462",136
261.250329544,uav1,uav6,0A-AA-00-00-00-04,0A-AA-00-00-00-09,"GcsCommand-462",136
261.252966203,uav6,uav4,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.252966370,uav6,uav2,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.252966690,uav6,uav1,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.252966696,uav6,uav3,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.252966956,uav6,uav5,0A-AA-00-00-00-09,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
261.253177366,uav2,uav6,0A-AA-00-00-00-05,0A-AA-00-00-00-09,"aodv::Rrep",56
261.253310382,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"aodv::Rrep",56
261.253453372,uav1,uav6,0A-AA-00-00-00-04,0A-AA-00-00-00-09,"aodv::Rrep",56
261.253650373,uav3,uav6,0A-AA-00-00-00-06,0A-AA-00-00-00-09,"aodv::Rrep",56
261.253847896,uav5,uav6,0A-AA-00-00-00-08,0A-AA-00-00-00-09,"aodv::Rrep",56
261.300075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.310075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.320074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2313",236
261.320357174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.330075223,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2313",236
261.330230855,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.340074632,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.350074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2313",236
261.350257854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2313",236
261.400075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.410075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.420074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2314",236
261.420276174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.430075228,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2314",236
261.430284858,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.440074630,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.450074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2314",236
261.450311854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2314",236
261.500075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.500238358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-463",136
261.510075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.520074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2315",236
261.520222174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.530075234,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2315",236
261.530347861,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.540074627,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.550074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2315",236
261.550275854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2315",236
261.550457033,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-463",136
261.600075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.600229358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-463",136
261.600446033,uav1,uav3,0A-AA-00-00-00-04,0A-AA-00-00-00-06,"GcsCommand-463",136
261.610075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.620074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2316",236
261.620240174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.630075240,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2316",236
261.630338864,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.640074624,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.650074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2316",236
261.650248854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2316",236
261.650376033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-463",136
261.650610786,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-463",136
261.700075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.700237802,gateway,uav5,0A-AA-00-00-00-02,0A-AA-00-00-00-08,"GcsCommand-463",136
261.710075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.720074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2317",236
261.720240174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.730075245,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2317",236
261.730266867,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.740074622,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.750074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2317",236
261.750230854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2317",236
261.750457033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-463",136
261.750584028,uav1,uav6,0A-AA-00-00-00-04,0A-AA-00-00-00-09,"GcsCommand-463",136
261.800075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.810075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.820074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2318",236
261.820258174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.830075251,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2318",236
261.830275871,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.840074619,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.850074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2318",236
261.850266854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2318",236
261.900075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2319",236
261.910075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2319",236
261.920074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2319",236
261.920240174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2319",236
261.930075257,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2319",236
261.930356874,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2319",236
261.940074617,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2319",236
261.950074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2319",236
261.950257854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2319",236
262.000075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.000319358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-464",136
262.010075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.020074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2320",236
262.020249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.030075262,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2320",236
262.030284877,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.040074614,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.050074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2320",236
262.050239854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2320",236
262.050385033,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-464",136
262.100075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.100319358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-464",136
262.100464033,uav1,uav3,0A-AA-00-00-00-04,0A-AA-00-00-00-06,"GcsCommand-464",136
262.110075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.120074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2321",236
262.120348174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.130075268,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2321",236
262.130248880,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.140074611,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.150074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2321",236
262.150239854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2321",236
262.150376033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-464",136
262.150556799,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-464",136
262.200075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.200318789,gateway,uav5,0A-AA-00-00-00-02,0A-AA-00-00-00-08,"GcsCommand-464",136
262.210075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.220074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2322",236
262.220222174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.230075274,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2322",236
262.230239883,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.240074609,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.250074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2322",236
262.250266033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-464",136
262.250440746,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2322",236
262.250676920,uav1,uav6,0A-AA-00-00-00-04,0A-AA-00-00-00-09,"GcsCommand-464",136
262.300075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.310075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.320074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2323",236
262.320285174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.330075279,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2323",236
262.330293886,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.340074606,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.350074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2323",236
262.350320854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2323",236
262.400075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.410075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.420074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2324",236
262.420249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.430075285,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2324",236
262.430338889,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.440074604,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.450074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2324",236
262.450320854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2324",236
262.500075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.500211358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-465",136
262.510075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.520074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2325",236
262.520294174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.530075291,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2325",236
262.530302892,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.540074601,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.550074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2325",236
262.550239854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2325",236
262.550484033,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-465",136
262.600075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.600247358,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-465",136
262.600464033,uav1,uav3,0A-AA-00-00-00-04,0A-AA-00-00-00-06,"GcsCommand-465",136
262.610075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.620074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2326",236
262.620348174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.630075296,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2326",236
262.630338895,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.640074599,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.650074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2326",236
262.650239854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2326",236
262.650466033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-465",136
262.650592812,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-465",136
262.700075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.700291776,gateway,uav5,0A-AA-00-00-00-02,0A-AA-00-00-00-08,"GcsCommand-465",136
262.710075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.720074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2327",236
262.720357174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.730075302,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2327",236
262.730338898,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.740074596,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.750074675,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-2327",236
262.750239854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2327",236
262.750385033,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-465",136
262.750584028,uav1,uav6,0A-AA-00-00-00-04,0A-AA-00-00-00-09,"GcsCommand-465",136
262.800075179,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-2328",236
262.810075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2328",236
262.820074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-2328",236
262.820267174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-2328",236
262.830075308,uav4,uav5,0A-AA-00-00-00-07,0A-AA-00-00-00-08,"UavTelemetry-2328",236
262.830275901,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2328",236
262.840074593,uav5,gateway,0A-AA-00-00-00-08,0A-AA-00-00-00-02,"UavTelemetry-2328",236
